id,name,kind,categories,client_scene_factory_supported,description,source_files,confidence
20025,变身卷轴,inventory-consumable,道具|道具场用品,false,(道具场专用道具) 将对方的一个玩家变为小动物一段时间。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
20026,生命护符,inventory-consumable,道具|道具场用品,false,(道具场专用道具) 能帮助角色低档一次攻击 。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
20027,超强的泻药,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 体力降至最低，人物速度极大幅度增加。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20028,嘲笑药水,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 让怪物暂时主动攻击自己。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20030,盖亚之种,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一段时间提升自己的糖泡恢复速度。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20031,攻击陷阱,inventory-consumable,探险场用品|道具,false,(探险模式专用道具) 踩中后会发生爆炸。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
20032,过期的牛奶,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 体力降至最低，糖炮强度极大幅度增加,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20033,寒冰抵抗药剂,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一定时间内不受到冰冻的伤害，不会被减速。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20034,黑萎草,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一定时间糖炮数量增加。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20035,火焰抵抗药剂,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一定时间内不受到火焰的伤害。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20036,急救包,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 可以复活玩家所站格内已死亡的同伴并补充适量体力。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20037,解毒药,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一定时间内不受到毒药的伤害。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20038,酷比的力量,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 体力降至最低，糖炮恢复速度极大幅度增加。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20039,力量药水,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一段时间提升自己的糖泡威力。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20040,玫瑰药水,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 让怪物暂时不再攻击自己。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20042,闪电抵抗药剂,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一定时间内不受到闪电的伤害，不会被眩晕。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20043,大体力药水,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 可以恢复大量的玩家hp。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20044,小体力药水,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 可以恢复少量的玩家hp。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20045,中体力药水,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 可以恢复中量的玩家hp。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20046,万能药剂,inventory-consumable,探险场用品,false,(通用道具) 解除自己的不良状态。,config/DealProp2.xml,confirmed-client-config
20047,无敌药剂,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 一定时间内不受到任何伤害,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20048,无限的糖浆,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 体力降至最低，糖炮数量极大幅度增加。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20050,医疗包,inventory-consumable,item|探险场用品|道具,false,(探险模式专用道具) 可以复活玩家所站格内已死亡的同伴并补充少量体力。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20051,赤水晶,forge-gem,forge|道具|锻造宝石,false,最低级的神奇水晶石，可以用来锻造道具,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20052,橙水晶,forge-gem,forge|道具|锻造宝石,false,神奇的七色水晶石之一，可以用来锻造道具。锻造效果比赤水晶效果好，锻造高级颜色的几率较高,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20053,黄水晶,forge-gem,forge|道具|锻造宝石,false,神奇的七色水晶石之一，可以用来锻造道具。锻造百分百成功，比橙水晶更加高级。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20054,绿水晶,forge-gem,forge|道具|锻造宝石,false,神奇的七色水晶石之一，可以用来锻造道具。百分百锻造出二级以上特效和中高级颜色。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20055,青水晶,forge-gem,forge|道具|锻造宝石,false,神奇的七色水晶石之一，可以用来锻造道具。极大的概率锻造出最高级颜色装备－紫色装备。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20056,蓝水晶,forge-gem,forge|道具|锻造宝石,false,神奇的七色水晶石之一，可以用来锻造道具。极大的概率锻造出终极特效装备－五级特效。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20057,紫水晶,forge-gem,forge|道具|锻造宝石,false,最高级最神奇的七色水晶石，可以用来锻造道具。极大的概率锻造出具有终极特效的紫色装备。,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20058,红色结婚礼花,inventory-consumable,item|婚礼类物品|道具,false,婚礼上用到的礼花，绽放红色火焰（只能在道具场和探险地图使用）,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20059,蓝色结婚礼花,inventory-consumable,item|婚礼类物品|道具,false,婚礼上用到的礼花，绽放蓝色火焰（只能在道具场和探险地图使用）,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20060,紫色结婚礼花,inventory-consumable,item|婚礼类物品|道具,false,婚礼上用到的礼花，绽放紫色火焰（只能在道具场和探险地图使用）,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20061,黄色结婚礼花,inventory-consumable,item|婚礼类物品|道具,false,婚礼上用到的礼花，绽放黄色火焰（只能在道具场和探险地图使用）,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20062,绿色结婚礼花,inventory-consumable,item|婚礼类物品|道具,false,婚礼上用到的礼花，绽放绿色火焰（只能在道具场和探险地图使用）,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20063,心型结婚礼花,inventory-consumable,item|婚礼类物品|道具,false,爱情的见证，绽放心型礼花（只能在道具场和探险地图使用）,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20064,QQ堂礼花,inventory-consumable,item|婚礼类物品|道具,false,绽放QQ堂标志的礼花（只能在道具场和探险地图使用）,config/DealProp2.xml|config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20100,小复活卡,inventory-consumable,item|道具,false,(探险模式专用) 复活自己，并恢复10%的hp。,config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
20101,大复活卡,inventory-consumable,item|道具,false,(探险模式专用) 复活自己，并恢复30%的hp。,config/propdescrip.xml|object/itemCFG.py,confirmed-client-config
24003,超级火焰药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作超级火焰药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24006,超级糖浆合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作超级糖浆,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24007,透明泡泡药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作透明泡泡药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24008,眩晕陷阱合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作眩晕陷阱,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24009,减速陷阱合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作减速陷阱,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24010,反向陷阱合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作反向陷阱,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24011,力量护符合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作力量护符,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24012,急速护符合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作急速护符,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24013,穿墙护符合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作穿墙护符合,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24014,探测护符合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作探测护符,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24015,恶魔卷轴合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作恶魔卷轴,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24016,恐怖卷轴合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作恐怖卷轴,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24017,冰冻卷轴合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作冰冻卷轴,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24018,爆炸陷阱合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作爆炸陷阱,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24019,冲刺药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作冲刺药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24020,万能药剂合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作万能药剂,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24021,抵御护符合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作抵御护符,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24022,叉子合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作叉子,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24023,电动钻头合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作电动钻头,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24024,飞镖合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作飞镖,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24025,变身卷轴合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作变身卷轴,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24026,生命护符合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作生命护符,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24027,超强的泻药合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作超强的泻药,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24028,嘲笑药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作嘲笑药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24030,盖亚之种合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作盖亚之种,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24031,攻击陷阱合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作攻击陷阱,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24032,过期的牛奶合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作过期的牛奶,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24033,寒冰抵抗药剂合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作寒冰抵抗药剂,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24034,黑萎草合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作黑萎草,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24035,火焰抵抗药剂合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作火焰抵抗药剂,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24036,急救包合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作急救包,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24037,解毒药合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作解毒药,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24038,酷比的力量合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作酷比的力量,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24039,力量药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作力量药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24040,玫瑰药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作玫瑰药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24042,闪电抵抗药剂合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作闪电抵抗药剂,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24043,大体力药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作大体力药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24044,小体力药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作小体力药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24045,中体力药水合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作中体力药水,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24047,无敌药剂合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作无敌药剂,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24048,无限的糖浆合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作无限的糖浆,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24049,消失药水合成书,craft-recipe,道具合成书,true,学习后可以制作消失药水,config/DealProp2.xml,confirmed-client-config
24050,医疗包合成书,craft-recipe,学习书|道具合成书,true,学习后可以制作医疗包,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24051,赤水晶合成书,forge-gem,学习书|锻造宝石,true,可以学会制作赤色水晶石。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24052,橙水晶合成书,forge-gem,学习书|锻造宝石,true,可以学会制作橙色水晶石。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24053,黄水晶合成书,forge-gem,学习书|锻造宝石,true,可以学会制作黄色水晶石。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24054,绿水晶合成书,forge-gem,学习书|锻造宝石,true,可以学会制作绿色水晶石。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24055,青水晶合成书,forge-gem,学习书|锻造宝石,true,可以学会制作青色水晶石。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24056,蓝水晶合成书,forge-gem,学习书|锻造宝石,true,可以学会制作蓝色水晶石。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24057,紫水晶合成书,forge-gem,学习书|锻造宝石,true,可以学会制作紫色水晶石。,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24058,红色礼花合成书,account-item,婚礼类物品|学习书,true,学会制作红色结婚礼花,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24059,蓝色礼花合成书,account-item,婚礼类物品|学习书,true,学会制作红色结婚礼花,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24060,紫色礼花合成书,account-item,婚礼类物品|学习书,true,学会制作红色结婚礼花,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24061,黄色礼花合成书,account-item,婚礼类物品|学习书,true,学会制作红色结婚礼花,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24062,绿色礼花合成书,account-item,婚礼类物品|学习书,true,学会制作红色结婚礼花,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24063,心型礼花合成书,account-item,婚礼类物品|学习书,true,学会制作红色结婚礼花,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
24064,QQ堂礼花合成书,account-item,婚礼类物品|学习书,true,学会制作红色结婚礼花,config/DealProp2.xml|config/propdescrip.xml,confirmed-client-config
25001,普通的酷比,pet-card,普通宠物,true,非常普通的酷比，看起来没什么特别,config/DealProp2.xml,confirmed-client-config
25002,富有的酷比,pet-card,一般宠物,true,具有一个天赋的酷比，可以使获得的糖币增加5%，天赋效果和同类型技能效果叠加,config/DealProp2.xml,confirmed-client-config
25003,尊崇的酷比,pet-card,一般宠物,true,具有一个天赋的酷比，可以使在购买道具和比赛中获得的声望增加5%，天赋效果和同类型技能效果叠加,config/DealProp2.xml,confirmed-client-config
25036,普通的米多,pet-card,普通宠物,true,非常普通的米多，看起来没有什么特别,config/DealProp2.xml,confirmed-client-config
25037,勇敢的米多,pet-card,一般宠物,true,具有一个天赋的米多，可以使获得的勇气增加5%，天赋效果和同类型技能效果叠加，天赋不可能学到,config/DealProp2.xml,confirmed-client-config
25038,勤劳的米多,pet-card,一般宠物,true,具有一个天赋的米多，有5%的概率使获得的道具加倍，天赋效果和同类型技能效果叠加，天赋不可能学到,config/DealProp2.xml,confirmed-client-config
25071,普通的恶魔,pet-card,普通宠物,true,非常普通的恶魔，看起来没什么特别,config/DealProp2.xml,confirmed-client-config
25072,显赫的恶魔,pet-card,一般宠物,true,具有一个天赋的恶魔，可以使获得的积分增加5%。天赋效果和同类型技能效果叠加技能效果叠加，天赋不可能学到,config/DealProp2.xml,confirmed-client-config
25073,幸运的恶魔,pet-card,一般宠物,true,具有一个天赋的恶魔，有5%的概率使得获得的积分加倍，天赋效果和同类型技能效果叠加,config/DealProp2.xml,confirmed-client-config
25079,琪琪,pet-card,优秀宠物,true,具有两个天赋的恶魔，可以使在购买道具和比赛中获得的声望增加5%，获得的积分增加5%，天赋效果和同类型技能效果叠加,config/DealProp2.xml,confirmed-client-config
25096,恩佐,pet-card,极品宠物,true,具有三个天赋的极品恶魔，可以使在购买道具和比赛中获得的声望增加5%，获得的积分增加5%，获得的勇气增加5%，天赋效果和同类型技能效果叠加,config/DealProp2.xml,confirmed-client-config
25106,普通的猪,pet-card,普通宠物,true,非常普通的猪，看起来没什么特别,config/DealProp2.xml,confirmed-client-config
25114,布鲁斯,pet-card,优秀宠物,true,具有两个天赋的猪，可以使获得的勇气增加5%，获得的积分增加5%。天赋效果和同类型技能效果叠加,config/DealProp2.xml,confirmed-client-config
26001,宠物体力药水,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26002,宠物粮食小,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26003,宠物粮食中,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26004,宠物粮食大,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26005,心情棒棒糖小,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26006,心情棒棒糖中,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26007,心情棒棒糖大,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26008,花生仁巧克力,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26009,松子仁巧克力,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
26010,榛子仁巧克力,pet-food,food,true,,object/itemCFG.py,confirmed-client-config
27001,糖币加加1级,pet-skill-book,skill|糖币加加技能书,true,宠物一级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他一级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27002,糖币加加2级,pet-skill-book,skill|糖币加加技能书,true,宠物二级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他二级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27003,糖币加加3级,pet-skill-book,skill|糖币加加技能书,true,宠物三级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他三级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27004,糖币加加4级,pet-skill-book,skill|糖币加加技能书,true,宠物四级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他四级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27005,糖币加加5级,pet-skill-book,skill|糖币加加技能书,true,宠物五级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他五级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27006,糖币加加6级,pet-skill-book,skill|糖币加加技能书,true,宠物六级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他六级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27007,糖币加加7级,pet-skill-book,skill|糖币加加技能书,true,宠物七级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他七级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27008,糖币加加8级,pet-skill-book,skill|糖币加加技能书,true,宠物八级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他八级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27009,糖币加加9级,pet-skill-book,skill|糖币加加技能书,true,宠物九级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他九级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27010,糖币加加10级,pet-skill-book,skill|糖币加加技能书,true,宠物十级技能之一，增加所获得的糖币5%，同类型技能效果叠加，学习此技能以后不能学习其他十级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27011,勇气加加1级,pet-skill-book,skill|勇气加加技能书,true,宠物一级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他一级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27012,勇气加加2级,pet-skill-book,skill|勇气加加技能书,true,宠物二级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他二级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27013,勇气加加3级,pet-skill-book,skill|勇气加加技能书,true,宠物三级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他三级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27014,勇气加加4级,pet-skill-book,skill|勇气加加技能书,true,宠物四级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他四级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27015,勇气加加5级,pet-skill-book,skill|勇气加加技能书,true,宠物五级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他五级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27016,勇气加加6级,pet-skill-book,skill|勇气加加技能书,true,宠物六级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他六级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27017,勇气加加7级,pet-skill-book,skill|勇气加加技能书,true,宠物七级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他七级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27018,勇气加加8级,pet-skill-book,skill|勇气加加技能书,true,宠物八级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他八级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27019,勇气加加9级,pet-skill-book,skill|勇气加加技能书,true,宠物九级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他九级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27020,勇气加加10级,pet-skill-book,skill|勇气加加技能书,true,宠物十级技能之一，增加所获得的勇气3%，同类型技能效果叠加，学习此技能以后不能学习其他十级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27021,积分加加1级,pet-skill-book,skill|积分加加技能书,true,宠物一级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他一级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27022,积分加加2级,pet-skill-book,skill|积分加加技能书,true,宠物二级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他二级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27023,积分加加3级,pet-skill-book,skill|积分加加技能书,true,宠物三级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他三级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27024,积分加加4级,pet-skill-book,skill|积分加加技能书,true,宠物四级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他四级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27025,积分加加5级,pet-skill-book,skill|积分加加技能书,true,宠物五级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他五级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27026,积分加加6级,pet-skill-book,skill|积分加加技能书,true,宠物六级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他六级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27027,积分加加7级,pet-skill-book,skill|积分加加技能书,true,宠物七级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他七级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27028,积分加加8级,pet-skill-book,skill|积分加加技能书,true,宠物八级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他八级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27029,积分加加9级,pet-skill-book,skill|积分加加技能书,true,宠物九级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他九级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27030,积分加加10级,pet-skill-book,skill|积分加加技能书,true,宠物十级技能之一，增加所获得的积分3%，同类型技能效果叠加，学习此技能以后不能学习其他十级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27031,声望加加1级,pet-skill-book,skill|声望加加技能书,true,宠物一级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他一级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27032,声望加加2级,pet-skill-book,skill|声望加加技能书,true,宠物二级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他二级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27033,声望加加3级,pet-skill-book,skill|声望加加技能书,true,宠物三级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他三级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27034,声望加加4级,pet-skill-book,skill|声望加加技能书,true,宠物四级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他四级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
27035,声望加加5级,pet-skill-book,skill|声望加加技能书,true,宠物五级技能之一，增加所获得的声望3%，同类型技能效果叠加，学习此技能以后不能学习其他五级技能。,config/DealProp2.xml|object/itemCFG.py,confirmed-client-config
